"","position","digit","color"
"83887",83887,"3","#815355"
"83888",83888,"8","#DB162F"
"83889",83889,"6","#916C80"
"83890",83890,"7","#3B1F2B"
"83891",83891,"1","#376996"
"83892",83892,"8","#DB162F"
"83893",83893,"2","#C3B299"
"83894",83894,"2","#C3B299"
"83895",83895,"0","#0B0033"
"83896",83896,"5","#48284A"
"83897",83897,"2","#C3B299"
"83898",83898,"2","#C3B299"
"83899",83899,"8","#DB162F"
"83900",83900,"7","#3B1F2B"
"83901",83901,"9","#5F758E"
"83902",83902,"6","#916C80"
"83903",83903,"9","#5F758E"
"83904",83904,"4","#C09BD8"
"83905",83905,"4","#C09BD8"
"83906",83906,"5","#48284A"
"83907",83907,"8","#DB162F"
"83908",83908,"3","#815355"
"83909",83909,"8","#DB162F"
"83910",83910,"7","#3B1F2B"
"83911",83911,"6","#916C80"
"83912",83912,"5","#48284A"
"83913",83913,"2","#C3B299"
"83914",83914,"9","#5F758E"
"83915",83915,"4","#C09BD8"
"83916",83916,"7","#3B1F2B"
"83917",83917,"9","#5F758E"
"83918",83918,"5","#48284A"
"83919",83919,"1","#376996"
"83920",83920,"0","#0B0033"
"83921",83921,"4","#C09BD8"
"83922",83922,"8","#DB162F"
"83923",83923,"6","#916C80"
"83924",83924,"6","#916C80"
"83925",83925,"0","#0B0033"
"83926",83926,"7","#3B1F2B"
"83927",83927,"1","#376996"
"83928",83928,"7","#3B1F2B"
"83929",83929,"3","#815355"
"83930",83930,"9","#5F758E"
"83931",83931,"0","#0B0033"
"83932",83932,"2","#C3B299"
"83933",83933,"2","#C3B299"
"83934",83934,"9","#5F758E"
"83935",83935,"3","#815355"
"83936",83936,"2","#C3B299"
"83937",83937,"7","#3B1F2B"
"83938",83938,"4","#C09BD8"
"83939",83939,"5","#48284A"
"83940",83940,"5","#48284A"
"83941",83941,"4","#C09BD8"
"83942",83942,"2","#C3B299"
"83943",83943,"6","#916C80"
"83944",83944,"7","#3B1F2B"
"83945",83945,"8","#DB162F"
"83946",83946,"5","#48284A"
"83947",83947,"6","#916C80"
"83948",83948,"6","#916C80"
"83949",83949,"9","#5F758E"
"83950",83950,"7","#3B1F2B"
"83951",83951,"7","#3B1F2B"
"83952",83952,"6","#916C80"
"83953",83953,"8","#DB162F"
"83954",83954,"6","#916C80"
"83955",83955,"5","#48284A"
"83956",83956,"9","#5F758E"
"83957",83957,"3","#815355"
"83958",83958,"9","#5F758E"
"83959",83959,"9","#5F758E"
"83960",83960,"2","#C3B299"
"83961",83961,"3","#815355"
"83962",83962,"4","#C09BD8"
"83963",83963,"1","#376996"
"83964",83964,"6","#916C80"
"83965",83965,"8","#DB162F"
"83966",83966,"3","#815355"
"83967",83967,"4","#C09BD8"
"83968",83968,"1","#376996"
"83969",83969,"2","#C3B299"
"83970",83970,"2","#C3B299"
"83971",83971,"2","#C3B299"
"83972",83972,"7","#3B1F2B"
"83973",83973,"4","#C09BD8"
"83974",83974,"6","#916C80"
"83975",83975,"6","#916C80"
"83976",83976,"3","#815355"
"83977",83977,"0","#0B0033"
"83978",83978,"1","#376996"
"83979",83979,"5","#48284A"
"83980",83980,"0","#0B0033"
"83981",83981,"6","#916C80"
"83982",83982,"2","#C3B299"
"83983",83983,"1","#376996"
"83984",83984,"5","#48284A"
"83985",83985,"5","#48284A"
"83986",83986,"3","#815355"
"83987",83987,"2","#C3B299"
"83988",83988,"0","#0B0033"
"83989",83989,"5","#48284A"
"83990",83990,"0","#0B0033"
"83991",83991,"2","#C3B299"
"83992",83992,"6","#916C80"
"83993",83993,"5","#48284A"
"83994",83994,"5","#48284A"
"83995",83995,"3","#815355"
"83996",83996,"4","#C09BD8"
"83997",83997,"1","#376996"
"83998",83998,"4","#C09BD8"
"83999",83999,"6","#916C80"
"84000",84000,"0","#0B0033"
"84001",84001,"9","#5F758E"
"84002",84002,"9","#5F758E"
"84003",84003,"5","#48284A"
"84004",84004,"2","#C3B299"
"84005",84005,"4","#C09BD8"
"84006",84006,"9","#5F758E"
"84007",84007,"3","#815355"
"84008",84008,"5","#48284A"
"84009",84009,"6","#916C80"
"84010",84010,"0","#0B0033"
"84011",84011,"5","#48284A"
"84012",84012,"0","#0B0033"
"84013",84013,"8","#DB162F"
"84014",84014,"5","#48284A"
"84015",84015,"4","#C09BD8"
"84016",84016,"9","#5F758E"
"84017",84017,"2","#C3B299"
"84018",84018,"1","#376996"
"84019",84019,"7","#3B1F2B"
"84020",84020,"5","#48284A"
"84021",84021,"6","#916C80"
"84022",84022,"5","#48284A"
"84023",84023,"4","#C09BD8"
"84024",84024,"9","#5F758E"
"84025",84025,"1","#376996"
"84026",84026,"3","#815355"
"84027",84027,"4","#C09BD8"
"84028",84028,"8","#DB162F"
"84029",84029,"3","#815355"
"84030",84030,"0","#0B0033"
"84031",84031,"9","#5F758E"
"84032",84032,"5","#48284A"
"84033",84033,"8","#DB162F"
"84034",84034,"9","#5F758E"
"84035",84035,"0","#0B0033"
"84036",84036,"6","#916C80"
"84037",84037,"5","#48284A"
"84038",84038,"3","#815355"
"84039",84039,"6","#916C80"
"84040",84040,"1","#376996"
"84041",84041,"7","#3B1F2B"
"84042",84042,"5","#48284A"
"84043",84043,"6","#916C80"
"84044",84044,"9","#5F758E"
"84045",84045,"3","#815355"
"84046",84046,"8","#DB162F"
"84047",84047,"1","#376996"
"84048",84048,"7","#3B1F2B"
"84049",84049,"6","#916C80"
"84050",84050,"3","#815355"
"84051",84051,"7","#3B1F2B"
"84052",84052,"4","#C09BD8"
"84053",84053,"7","#3B1F2B"
"84054",84054,"3","#815355"
"84055",84055,"6","#916C80"
"84056",84056,"4","#C09BD8"
"84057",84057,"4","#C09BD8"
"84058",84058,"1","#376996"
"84059",84059,"8","#DB162F"
"84060",84060,"3","#815355"
"84061",84061,"3","#815355"
"84062",84062,"7","#3B1F2B"
"84063",84063,"8","#DB162F"
"84064",84064,"9","#5F758E"
"84065",84065,"7","#3B1F2B"
"84066",84066,"4","#C09BD8"
"84067",84067,"2","#C3B299"
"84068",84068,"2","#C3B299"
"84069",84069,"9","#5F758E"
"84070",84070,"7","#3B1F2B"
"84071",84071,"0","#0B0033"
"84072",84072,"0","#0B0033"
"84073",84073,"7","#3B1F2B"
"84074",84074,"0","#0B0033"
"84075",84075,"3","#815355"
"84076",84076,"5","#48284A"
"84077",84077,"4","#C09BD8"
"84078",84078,"5","#48284A"
"84079",84079,"2","#C3B299"
"84080",84080,"0","#0B0033"
"84081",84081,"6","#916C80"
"84082",84082,"6","#916C80"
"84083",84083,"6","#916C80"
"84084",84084,"3","#815355"
"84085",84085,"1","#376996"
"84086",84086,"7","#3B1F2B"
"84087",84087,"0","#0B0033"
"84088",84088,"9","#5F758E"
"84089",84089,"2","#C3B299"
"84090",84090,"9","#5F758E"
"84091",84091,"6","#916C80"
"84092",84092,"0","#0B0033"
"84093",84093,"7","#3B1F2B"
"84094",84094,"5","#48284A"
"84095",84095,"9","#5F758E"
"84096",84096,"1","#376996"
"84097",84097,"9","#5F758E"
"84098",84098,"8","#DB162F"
"84099",84099,"9","#5F758E"
"84100",84100,"6","#916C80"
"84101",84101,"2","#C3B299"
"84102",84102,"7","#3B1F2B"
"84103",84103,"7","#3B1F2B"
"84104",84104,"3","#815355"
"84105",84105,"2","#C3B299"
"84106",84106,"4","#C09BD8"
"84107",84107,"2","#C3B299"
"84108",84108,"3","#815355"
"84109",84109,"0","#0B0033"
"84110",84110,"9","#5F758E"
"84111",84111,"0","#0B0033"
"84112",84112,"2","#C3B299"
"84113",84113,"5","#48284A"
"84114",84114,"2","#C3B299"
"84115",84115,"3","#815355"
"84116",84116,"9","#5F758E"
"84117",84117,"7","#3B1F2B"
"84118",84118,"4","#C09BD8"
"84119",84119,"4","#C09BD8"
"84120",84120,"3","#815355"
"84121",84121,"8","#DB162F"
"84122",84122,"6","#916C80"
"84123",84123,"1","#376996"
"84124",84124,"0","#0B0033"
"84125",84125,"1","#376996"
"84126",84126,"4","#C09BD8"
"84127",84127,"2","#C3B299"
"84128",84128,"6","#916C80"
"84129",84129,"3","#815355"
"84130",84130,"0","#0B0033"
"84131",84131,"9","#5F758E"
"84132",84132,"8","#DB162F"
"84133",84133,"6","#916C80"
"84134",84134,"8","#DB162F"
"84135",84135,"7","#3B1F2B"
"84136",84136,"7","#3B1F2B"
"84137",84137,"3","#815355"
"84138",84138,"3","#815355"
"84139",84139,"9","#5F758E"
"84140",84140,"1","#376996"
"84141",84141,"3","#815355"
"84142",84142,"8","#DB162F"
"84143",84143,"8","#DB162F"
"84144",84144,"2","#C3B299"
"84145",84145,"5","#48284A"
"84146",84146,"1","#376996"
"84147",84147,"8","#DB162F"
"84148",84148,"6","#916C80"
"84149",84149,"8","#DB162F"
"84150",84150,"4","#C09BD8"
"84151",84151,"3","#815355"
"84152",84152,"1","#376996"
"84153",84153,"6","#916C80"
"84154",84154,"5","#48284A"
"84155",84155,"0","#0B0033"
"84156",84156,"1","#376996"
"84157",84157,"0","#0B0033"
"84158",84158,"2","#C3B299"
"84159",84159,"7","#3B1F2B"
"84160",84160,"9","#5F758E"
"84161",84161,"6","#916C80"
"84162",84162,"4","#C09BD8"
"84163",84163,"9","#5F758E"
"84164",84164,"1","#376996"
"84165",84165,"1","#376996"
"84166",84166,"4","#C09BD8"
"84167",84167,"9","#5F758E"
"84168",84168,"7","#3B1F2B"
"84169",84169,"7","#3B1F2B"
"84170",84170,"3","#815355"
"84171",84171,"7","#3B1F2B"
"84172",84172,"5","#48284A"
"84173",84173,"8","#DB162F"
"84174",84174,"2","#C3B299"
"84175",84175,"8","#DB162F"
"84176",84176,"8","#DB162F"
"84177",84177,"8","#DB162F"
"84178",84178,"9","#5F758E"
"84179",84179,"1","#376996"
"84180",84180,"3","#815355"
"84181",84181,"4","#C09BD8"
"84182",84182,"5","#48284A"
"84183",84183,"0","#0B0033"
"84184",84184,"3","#815355"
"84185",84185,"4","#C09BD8"
"84186",84186,"1","#376996"
"84187",84187,"1","#376996"
"84188",84188,"4","#C09BD8"
"84189",84189,"8","#DB162F"
"84190",84190,"8","#DB162F"
"84191",84191,"6","#916C80"
"84192",84192,"5","#48284A"
"84193",84193,"9","#5F758E"
"84194",84194,"4","#C09BD8"
"84195",84195,"8","#DB162F"
"84196",84196,"6","#916C80"
"84197",84197,"7","#3B1F2B"
"84198",84198,"0","#0B0033"
"84199",84199,"2","#C3B299"
"84200",84200,"1","#376996"
"84201",84201,"5","#48284A"
"84202",84202,"4","#C09BD8"
"84203",84203,"9","#5F758E"
"84204",84204,"2","#C3B299"
"84205",84205,"1","#376996"
"84206",84206,"0","#0B0033"
"84207",84207,"1","#376996"
"84208",84208,"0","#0B0033"
"84209",84209,"8","#DB162F"
"84210",84210,"4","#C09BD8"
"84211",84211,"3","#815355"
"84212",84212,"2","#C3B299"
"84213",84213,"8","#DB162F"
"84214",84214,"0","#0B0033"
"84215",84215,"8","#DB162F"
"84216",84216,"0","#0B0033"
"84217",84217,"7","#3B1F2B"
"84218",84218,"8","#DB162F"
"84219",84219,"3","#815355"
"84220",84220,"4","#C09BD8"
"84221",84221,"2","#C3B299"
"84222",84222,"8","#DB162F"
"84223",84223,"0","#0B0033"
"84224",84224,"8","#DB162F"
"84225",84225,"9","#5F758E"
"84226",84226,"4","#C09BD8"
"84227",84227,"1","#376996"
"84228",84228,"7","#3B1F2B"
"84229",84229,"2","#C3B299"
"84230",84230,"9","#5F758E"
"84231",84231,"8","#DB162F"
"84232",84232,"0","#0B0033"
"84233",84233,"0","#0B0033"
"84234",84234,"8","#DB162F"
"84235",84235,"9","#5F758E"
"84236",84236,"8","#DB162F"
"84237",84237,"3","#815355"
"84238",84238,"2","#C3B299"
"84239",84239,"9","#5F758E"
"84240",84240,"7","#3B1F2B"
"84241",84241,"5","#48284A"
"84242",84242,"3","#815355"
"84243",84243,"6","#916C80"
"84244",84244,"9","#5F758E"
"84245",84245,"4","#C09BD8"
"84246",84246,"0","#0B0033"
"84247",84247,"6","#916C80"
"84248",84248,"4","#C09BD8"
"84249",84249,"4","#C09BD8"
"84250",84250,"9","#5F758E"
"84251",84251,"6","#916C80"
"84252",84252,"9","#5F758E"
"84253",84253,"9","#5F758E"
"84254",84254,"0","#0B0033"
"84255",84255,"3","#815355"
"84256",84256,"1","#376996"
"84257",84257,"2","#C3B299"
"84258",84258,"5","#48284A"
"84259",84259,"3","#815355"
"84260",84260,"9","#5F758E"
"84261",84261,"9","#5F758E"
"84262",84262,"8","#DB162F"
"84263",84263,"6","#916C80"
"84264",84264,"3","#815355"
"84265",84265,"9","#5F758E"
"84266",84266,"1","#376996"
"84267",84267,"9","#5F758E"
"84268",84268,"5","#48284A"
"84269",84269,"8","#DB162F"
"84270",84270,"1","#376996"
"84271",84271,"6","#916C80"
"84272",84272,"0","#0B0033"
"84273",84273,"1","#376996"
"84274",84274,"4","#C09BD8"
"84275",84275,"6","#916C80"
"84276",84276,"8","#DB162F"
"84277",84277,"9","#5F758E"
"84278",84278,"9","#5F758E"
"84279",84279,"5","#48284A"
"84280",84280,"2","#C3B299"
"84281",84281,"2","#C3B299"
"84282",84282,"0","#0B0033"
"84283",84283,"8","#DB162F"
"84284",84284,"8","#DB162F"
"84285",84285,"0","#0B0033"
"84286",84286,"6","#916C80"
"84287",84287,"6","#916C80"
"84288",84288,"2","#C3B299"
"84289",84289,"2","#C3B299"
"84290",84290,"8","#DB162F"
"84291",84291,"5","#48284A"
"84292",84292,"4","#C09BD8"
"84293",84293,"0","#0B0033"
"84294",84294,"8","#DB162F"
"84295",84295,"4","#C09BD8"
"84296",84296,"1","#376996"
"84297",84297,"4","#C09BD8"
"84298",84298,"8","#DB162F"
"84299",84299,"6","#916C80"
"84300",84300,"4","#C09BD8"
"84301",84301,"2","#C3B299"
"84302",84302,"7","#3B1F2B"
"84303",84303,"4","#C09BD8"
"84304",84304,"7","#3B1F2B"
"84305",84305,"8","#DB162F"
"84306",84306,"6","#916C80"
"84307",84307,"2","#C3B299"
"84308",84308,"8","#DB162F"
"84309",84309,"1","#376996"
"84310",84310,"9","#5F758E"
"84311",84311,"7","#3B1F2B"
"84312",84312,"5","#48284A"
"84313",84313,"5","#48284A"
"84314",84314,"4","#C09BD8"
"84315",84315,"6","#916C80"
"84316",84316,"6","#916C80"
"84317",84317,"2","#C3B299"
"84318",84318,"9","#5F758E"
"84319",84319,"2","#C3B299"
"84320",84320,"7","#3B1F2B"
"84321",84321,"8","#DB162F"
"84322",84322,"8","#DB162F"
"84323",84323,"1","#376996"
"84324",84324,"4","#C09BD8"
"84325",84325,"6","#916C80"
"84326",84326,"2","#C3B299"
"84327",84327,"1","#376996"
"84328",84328,"6","#916C80"
"84329",84329,"0","#0B0033"
"84330",84330,"7","#3B1F2B"
"84331",84331,"1","#376996"
"84332",84332,"7","#3B1F2B"
"84333",84333,"1","#376996"
"84334",84334,"3","#815355"
"84335",84335,"8","#DB162F"
"84336",84336,"1","#376996"
"84337",84337,"8","#DB162F"
"84338",84338,"8","#DB162F"
"84339",84339,"0","#0B0033"
"84340",84340,"1","#376996"
"84341",84341,"8","#DB162F"
"84342",84342,"0","#0B0033"
"84343",84343,"8","#DB162F"
"84344",84344,"4","#C09BD8"
"84345",84345,"0","#0B0033"
"84346",84346,"5","#48284A"
"84347",84347,"7","#3B1F2B"
"84348",84348,"2","#C3B299"
"84349",84349,"0","#0B0033"
"84350",84350,"8","#DB162F"
"84351",84351,"4","#C09BD8"
"84352",84352,"7","#3B1F2B"
"84353",84353,"1","#376996"
"84354",84354,"5","#48284A"
"84355",84355,"8","#DB162F"
"84356",84356,"6","#916C80"
"84357",84357,"8","#DB162F"
"84358",84358,"9","#5F758E"
"84359",84359,"0","#0B0033"
"84360",84360,"6","#916C80"
"84361",84361,"8","#DB162F"
"84362",84362,"3","#815355"
"84363",84363,"6","#916C80"
"84364",84364,"9","#5F758E"
"84365",84365,"1","#376996"
"84366",84366,"9","#5F758E"
"84367",84367,"3","#815355"
"84368",84368,"9","#5F758E"
"84369",84369,"3","#815355"
"84370",84370,"3","#815355"
"84371",84371,"8","#DB162F"
"84372",84372,"1","#376996"
"84373",84373,"8","#DB162F"
"84374",84374,"6","#916C80"
"84375",84375,"4","#C09BD8"
"84376",84376,"2","#C3B299"
"84377",84377,"7","#3B1F2B"
"84378",84378,"8","#DB162F"
"84379",84379,"4","#C09BD8"
"84380",84380,"5","#48284A"
"84381",84381,"4","#C09BD8"
"84382",84382,"5","#48284A"
"84383",84383,"3","#815355"
"84384",84384,"7","#3B1F2B"
"84385",84385,"9","#5F758E"
"84386",84386,"5","#48284A"
"84387",84387,"6","#916C80"
"84388",84388,"7","#3B1F2B"
"84389",84389,"1","#376996"
"84390",84390,"9","#5F758E"
"84391",84391,"2","#C3B299"
"84392",84392,"7","#3B1F2B"
"84393",84393,"2","#C3B299"
"84394",84394,"3","#815355"
"84395",84395,"9","#5F758E"
"84396",84396,"7","#3B1F2B"
"84397",84397,"9","#5F758E"
"84398",84398,"7","#3B1F2B"
"84399",84399,"2","#C3B299"
"84400",84400,"3","#815355"
"84401",84401,"6","#916C80"
"84402",84402,"4","#C09BD8"
"84403",84403,"6","#916C80"
"84404",84404,"5","#48284A"
"84405",84405,"1","#376996"
"84406",84406,"6","#916C80"
"84407",84407,"6","#916C80"
"84408",84408,"7","#3B1F2B"
"84409",84409,"5","#48284A"
"84410",84410,"9","#5F758E"
"84411",84411,"2","#C3B299"
"84412",84412,"0","#0B0033"
"84413",84413,"1","#376996"
"84414",84414,"1","#376996"
"84415",84415,"0","#0B0033"
"84416",84416,"5","#48284A"
"84417",84417,"7","#3B1F2B"
"84418",84418,"9","#5F758E"
"84419",84419,"9","#5F758E"
"84420",84420,"5","#48284A"
"84421",84421,"6","#916C80"
"84422",84422,"6","#916C80"
"84423",84423,"3","#815355"
"84424",84424,"9","#5F758E"
"84425",84425,"6","#916C80"
"84426",84426,"2","#C3B299"
"84427",84427,"5","#48284A"
"84428",84428,"9","#5F758E"
"84429",84429,"8","#DB162F"
"84430",84430,"5","#48284A"
"84431",84431,"3","#815355"
"84432",84432,"5","#48284A"
"84433",84433,"5","#48284A"
"84434",84434,"1","#376996"
"84435",84435,"2","#C3B299"
"84436",84436,"7","#3B1F2B"
"84437",84437,"6","#916C80"
"84438",84438,"3","#815355"
"84439",84439,"5","#48284A"
"84440",84440,"5","#48284A"
"84441",84441,"8","#DB162F"
"84442",84442,"7","#3B1F2B"
"84443",84443,"6","#916C80"
"84444",84444,"8","#DB162F"
"84445",84445,"1","#376996"
"84446",84446,"4","#C09BD8"
"84447",84447,"0","#0B0033"
"84448",84448,"2","#C3B299"
"84449",84449,"1","#376996"
"84450",84450,"3","#815355"
"84451",84451,"4","#C09BD8"
"84452",84452,"0","#0B0033"
"84453",84453,"9","#5F758E"
"84454",84454,"8","#DB162F"
"84455",84455,"2","#C3B299"
"84456",84456,"9","#5F758E"
"84457",84457,"0","#0B0033"
"84458",84458,"1","#376996"
"84459",84459,"6","#916C80"
"84460",84460,"2","#C3B299"
"84461",84461,"9","#5F758E"
"84462",84462,"6","#916C80"
"84463",84463,"8","#DB162F"
"84464",84464,"7","#3B1F2B"
"84465",84465,"3","#815355"
"84466",84466,"4","#C09BD8"
"84467",84467,"2","#C3B299"
"84468",84468,"9","#5F758E"
"84469",84469,"8","#DB162F"
"84470",84470,"5","#48284A"
"84471",84471,"0","#0B0033"
"84472",84472,"7","#3B1F2B"
"84473",84473,"9","#5F758E"
"84474",84474,"2","#C3B299"
"84475",84475,"4","#C09BD8"
"84476",84476,"7","#3B1F2B"
"84477",84477,"1","#376996"
"84478",84478,"8","#DB162F"
"84479",84479,"4","#C09BD8"
"84480",84480,"6","#916C80"
"84481",84481,"0","#0B0033"
"84482",84482,"5","#48284A"
"84483",84483,"6","#916C80"
"84484",84484,"8","#DB162F"
"84485",84485,"7","#3B1F2B"
"84486",84486,"4","#C09BD8"
"84487",84487,"8","#DB162F"
"84488",84488,"2","#C3B299"
"84489",84489,"8","#DB162F"
"84490",84490,"3","#815355"
"84491",84491,"3","#815355"
"84492",84492,"1","#376996"
"84493",84493,"3","#815355"
"84494",84494,"8","#DB162F"
"84495",84495,"1","#376996"
"84496",84496,"2","#C3B299"
"84497",84497,"5","#48284A"
"84498",84498,"9","#5F758E"
"84499",84499,"1","#376996"
"84500",84500,"6","#916C80"
"84501",84501,"1","#376996"
"84502",84502,"9","#5F758E"
"84503",84503,"6","#916C80"
"84504",84504,"2","#C3B299"
"84505",84505,"4","#C09BD8"
"84506",84506,"7","#3B1F2B"
"84507",84507,"6","#916C80"
"84508",84508,"1","#376996"
"84509",84509,"5","#48284A"
"84510",84510,"6","#916C80"
"84511",84511,"9","#5F758E"
"84512",84512,"0","#0B0033"
"84513",84513,"2","#C3B299"
"84514",84514,"8","#DB162F"
"84515",84515,"7","#3B1F2B"
"84516",84516,"5","#48284A"
"84517",84517,"9","#5F758E"
"84518",84518,"0","#0B0033"
"84519",84519,"1","#376996"
"84520",84520,"0","#0B0033"
"84521",84521,"7","#3B1F2B"
"84522",84522,"2","#C3B299"
"84523",84523,"7","#3B1F2B"
"84524",84524,"3","#815355"
"84525",84525,"3","#815355"
"84526",84526,"1","#376996"
"84527",84527,"0","#0B0033"
"84528",84528,"3","#815355"
"84529",84529,"2","#C3B299"
"84530",84530,"9","#5F758E"
"84531",84531,"9","#5F758E"
"84532",84532,"1","#376996"
"84533",84533,"4","#C09BD8"
"84534",84534,"0","#0B0033"
"84535",84535,"6","#916C80"
"84536",84536,"2","#C3B299"
"84537",84537,"3","#815355"
"84538",84538,"8","#DB162F"
"84539",84539,"6","#916C80"
"84540",84540,"4","#C09BD8"
"84541",84541,"6","#916C80"
"84542",84542,"0","#0B0033"
"84543",84543,"8","#DB162F"
"84544",84544,"3","#815355"
"84545",84545,"3","#815355"
"84546",84546,"3","#815355"
"84547",84547,"3","#815355"
"84548",84548,"7","#3B1F2B"
"84549",84549,"8","#DB162F"
"84550",84550,"6","#916C80"
"84551",84551,"3","#815355"
"84552",84552,"8","#DB162F"
"84553",84553,"2","#C3B299"
"84554",84554,"5","#48284A"
"84555",84555,"7","#3B1F2B"
"84556",84556,"9","#5F758E"
"84557",84557,"2","#C3B299"
"84558",84558,"6","#916C80"
"84559",84559,"3","#815355"
"84560",84560,"0","#0B0033"
"84561",84561,"2","#C3B299"
"84562",84562,"3","#815355"
"84563",84563,"9","#5F758E"
"84564",84564,"1","#376996"
"84565",84565,"5","#48284A"
"84566",84566,"9","#5F758E"
"84567",84567,"0","#0B0033"
"84568",84568,"0","#0B0033"
"84569",84569,"0","#0B0033"
"84570",84570,"3","#815355"
"84571",84571,"5","#48284A"
"84572",84572,"5","#48284A"
"84573",84573,"7","#3B1F2B"
"84574",84574,"6","#916C80"
"84575",84575,"0","#0B0033"
"84576",84576,"9","#5F758E"
"84577",84577,"0","#0B0033"
"84578",84578,"3","#815355"
"84579",84579,"2","#C3B299"
"84580",84580,"4","#C09BD8"
"84581",84581,"7","#3B1F2B"
"84582",84582,"7","#3B1F2B"
"84583",84583,"2","#C3B299"
"84584",84584,"8","#DB162F"
"84585",84585,"1","#376996"
"84586",84586,"3","#815355"
"84587",84587,"3","#815355"
"84588",84588,"8","#DB162F"
"84589",84589,"8","#DB162F"
"84590",84590,"8","#DB162F"
"84591",84591,"7","#3B1F2B"
"84592",84592,"3","#815355"
"84593",84593,"3","#815355"
"84594",84594,"9","#5F758E"
"84595",84595,"1","#376996"
"84596",84596,"7","#3B1F2B"
"84597",84597,"8","#DB162F"
"84598",84598,"0","#0B0033"
"84599",84599,"9","#5F758E"
"84600",84600,"6","#916C80"
"84601",84601,"9","#5F758E"
"84602",84602,"6","#916C80"
"84603",84603,"6","#916C80"
"84604",84604,"6","#916C80"
"84605",84605,"0","#0B0033"
"84606",84606,"1","#376996"
"84607",84607,"4","#C09BD8"
"84608",84608,"6","#916C80"
"84609",84609,"9","#5F758E"
"84610",84610,"6","#916C80"
"84611",84611,"1","#376996"
"84612",84612,"5","#48284A"
"84613",84613,"0","#0B0033"
"84614",84614,"3","#815355"
"84615",84615,"1","#376996"
"84616",84616,"7","#3B1F2B"
"84617",84617,"5","#48284A"
"84618",84618,"4","#C09BD8"
"84619",84619,"2","#C3B299"
"84620",84620,"2","#C3B299"
"84621",84621,"6","#916C80"
"84622",84622,"7","#3B1F2B"
"84623",84623,"5","#48284A"
"84624",84624,"1","#376996"
"84625",84625,"1","#376996"
"84626",84626,"2","#C3B299"
"84627",84627,"5","#48284A"
"84628",84628,"9","#5F758E"
"84629",84629,"9","#5F758E"
"84630",84630,"3","#815355"
"84631",84631,"3","#815355"
"84632",84632,"1","#376996"
"84633",84633,"5","#48284A"
"84634",84634,"5","#48284A"
"84635",84635,"2","#C3B299"
"84636",84636,"9","#5F758E"
"84637",84637,"6","#916C80"
"84638",84638,"7","#3B1F2B"
"84639",84639,"4","#C09BD8"
"84640",84640,"2","#C3B299"
"84641",84641,"1","#376996"
"84642",84642,"3","#815355"
"84643",84643,"3","#815355"
"84644",84644,"3","#815355"
"84645",84645,"6","#916C80"
"84646",84646,"3","#815355"
"84647",84647,"0","#0B0033"
"84648",84648,"0","#0B0033"
"84649",84649,"2","#C3B299"
"84650",84650,"2","#C3B299"
"84651",84651,"2","#C3B299"
"84652",84652,"9","#5F758E"
"84653",84653,"6","#916C80"
"84654",84654,"4","#C09BD8"
"84655",84655,"9","#5F758E"
"84656",84656,"0","#0B0033"
